Correlation,MSE,MaxE,MaxEMean,MaxERaw,MinE,MinEMean,MinERaw,Mue,Mup,Neuron,Pval,PvalMSE,Session,Sige,Sigp
0.05145297613050936,0.026195578313471673,15.0,15.0,15.0,-13.0,-13.0,-13.0,12.64648403051035,235.6533724347737,129,,0.5016332958033218,dFF_tetO_7_08052021_T10processedOutput,1.0732094220865196,9.11842337087226
0.16837231619720158,0.029836919759315256,12.0,12.0,12.0,-12.0,-12.0,-12.0,-7.683533190752543,198.92883310187025,325,,1.362935093933095e-35,dFF_tetO_9_07302021_T10processedOutput,4.812997599054541,38.85476131486822
0.20001292440414298,0.014919091859424118,13.0,13.0,13.0,-13.0,-13.0,-13.0,-8.66055789185384,232.89292068932477,70,2.6438181704416062e-36,2.0105697984535149e-38,dFF_tetO_9_07272021_T10processedOutput,4.867538976659331,20.783444887408262
0.5685429983436753,0.010266232798645001,12.0,,13.0,-12.0,,-15.0,-5.524846432190554,349.99999999999994,177,4.0544078313175334e-44,3.380740680445402e-44,dFF_tetO_8_08052021_T11processedOutput,18.231592263252292,56.83173502098415
-0.0012983183670747561,0.02774240224111122,,13.0,,,-13.0,,0.0,226.86171430292723,244,0.0004444198440366637,1.0,dFF_tetO_9_07272021_T10processedOutput,5.0,0.08262949357277476
0.03595416354662429,0.02793552501504972,0.0,0.0,0.0,0.0,0.0,0.0,-0.6089649201131314,-30.132195379576228,229,1.0,1.0,dFF_tetO_8_07282021_T10processedOutput,4.108887582442848,9.431530126610511
0.1542234808222131,0.021686285622027287,12.0,,12.0,-12.0,,-12.0,14.999999999999998,349.99999999999994,114,0.0031166046917337382,0.005862015017147595,dFF_tetO_9_07302021_T10processedOutput,22.87819073466699,180.41292981440378
0.07572488264657459,0.016833541774977093,6.0,6.0,6.0,-5.0,-5.0,-5.0,7.999999999999999,76.40060242508126,167,0.000283396035683062,0.0024973818067008,dFF_tetO_7_08052021_T10processedOutput,3.2232263501676393,14.739203059799266
0.5601087303126735,0.01188888029455956,0.0,0.0,0.0,0.0,0.0,0.0,0.4266103397130041,-25.31493632176568,63,1.3303386004959694e-18,1.3205986351408892e-18,dFF_tetO_8_07282021_T10processedOutput,0.33716920511276194,21.869177811156213
0.25178595972365925,0.02128025205459275,14.0,11.0,14.0,-14.0,-12.0,-15.0,-3.586526647279046,155.6728020569655,138,2.2400890732566495e-62,7.925728455963233e-64,dFF_tetO_8_07282021_T10processedOutput,4.810503539252582,48.820941578217145
0.020632192680771023,0.02583911921674517,0.0,0.0,0.0,0.0,0.0,0.0,-0.10699284061276977,-28.295444583528607,28,0.007442111377077356,0.007442495013283521,dFF_tetO_8_08022021_T10processedOutput,4.6397588663647324,7.965402937132804
0.5527575988071377,0.02413902309465892,12.0,5.0,12.0,-12.0,-5.0,-13.0,-6.999999999999998,77.0464784626227,144,5.182431742954677e-99,1.876855282985134e-103,dFF_tetO_8_07282021_T10processedOutput,6.56430067982428,100.42780280073153
0.21518583182248746,0.01729383486640907,,,,,,,-12.557888455335293,349.99999999999994,41,3.640134377899274e-77,1.2990420735006298e-79,dFF_tetO_8_08022021_T10processedOutput,9.583137597910463,41.94460989546447
0.2488560045826176,0.02128465013966205,13.0,13.0,13.0,-12.0,-12.0,-12.0,6.8712371691009775,204.3584390898109,267,2.128865791367187e-50,7.207509512679635e-59,dFF_tetO_7_07302021_T10processedOutput,4.734529868786231,54.261006109091596
0.6151528087993635,0.017236724849142,13.0,13.0,14.0,-15.0,-15.0,-15.0,7.019752357439388,210.37522800357635,57,4.8176900223125985e-84,2.5049946008338283e-86,dFF_tetO_8_08052021_T11processedOutput,7.33143596128368,49.521252168953104
0.16576956398155784,0.018196590134694504,13.0,13.0,13.0,-13.0,-13.0,-13.0,6.494204034370584,240.01886007796764,102,0.0005544638568939057,0.0006839427139350897,dFF_tetO_9_07272021_T10processedOutput,18.948628320099655,88.92098280655959
0.22372042966132585,0.02677839463643108,11.0,6.0,12.0,-11.0,-6.0,-12.0,-6.251705157828842,91.42786216618998,315,1.2845941707325034e-51,1.0031183445527534e-55,dFF_tetO_9_07302021_T10processedOutput,5.47715830856028,109.02650794583202
0.29571264369496403,0.018564467187318457,15.0,13.0,15.0,-13.0,-12.0,-13.0,6.086383845204532,170.94916734508362,32,9.452130763815235e-48,1.309548280895216e-48,dFF_tetO_7_08052021_T10processedOutput,9.795710431758653,64.12161768956275
0.039570495306751996,0.017055123813611493,,13.0,,,-12.0,,7.948893492476047,204.98990640833307,157,,0.18299217101663154,dFF_tetO_7_07302021_T10processedOutput,1.0303672013707852,0.8319916008050388
0.45144251206557906,0.020239791139911773,7.0,3.0,8.0,-8.0,-4.0,-9.0,-3.7638526924616893,42.815169855198036,94,4.679271749927645e-47,2.9157578111784753e-47,dFF_tetO_8_08052021_T11processedOutput,6.697069129401588,77.14680935067878
0.2339275024614499,0.021339838246509625,15.0,15.0,15.0,-13.0,-13.0,-13.0,8.570460460991297,224.788268166201,89,2.9388184843208973e-31,3.991894578459674e-39,dFF_tetO_7_08052021_T10processedOutput,5.442172762360995,89.32862732648736
0.31630667378514926,0.01604943093012344,0.0,0.0,0.0,0.0,0.0,0.0,-0.6091930693370401,-18.81512943431413,226,5.220922245652351e-41,4.995976098165899e-41,dFF_tetO_9_07272021_T10processedOutput,0.33589892332304516,15.65690785325407
0.37962635545110823,0.017328549689777765,13.0,13.0,13.0,-13.0,-13.0,-13.0,-2.0460731427613204,295.34168710734315,22,2.8701884226161584e-33,2.4151097631230718e-33,dFF_tetO_8_08022021_T10processedOutput,9.96116518661262,37.94242278443585
0.3392467280518303,0.021531935834250646,13.0,13.0,13.0,-13.0,-13.0,-13.0,7.557599724483358,252.03476191744815,199,0.4250188796377825,0.44194703588549267,dFF_tetO_9_07272021_T10processedOutput,27.408376383403844,77.075742673856
0.1969063012962507,0.02333324348018406,13.0,11.0,13.0,-12.0,-10.0,-12.0,9.284546474099043,163.0560876193731,227,,1.7024372854704483e-45,dFF_tetO_7_07302021_T10processedOutput,5.4694112544929325,50.65209348399065
0.020627843306907135,0.029266135147961846,,,,,,,0.07847460224140224,-37.76145278615535,44,6.633730440219567e-09,6.633730440219567e-09,dFF_tetO_8_08052021_T11processedOutput,11.559843127973613,3.9382956717713444
0.12840263258622092,0.02473530953065932,1.0,0.0,1.0,-2.0,0.0,-2.0,-0.9999999999,-9.641257830226634,73,1.0,1.0,dFF_tetO_8_08052021_T11processedOutput,2.3998268130994638,32.59390826503861
0.5940563882975509,0.01828090328419763,13.0,9.0,14.0,-15.0,-9.0,-15.0,-9.999999999999998,121.29590247373845,22,7.134713212778952e-09,5.5588422084041284e-11,dFF_tetO_8_08052021_T11processedOutput,22.36989176088055,146.2953834395166
0.5114679049633143,0.010088333038746497,14.0,,14.0,-15.0,,-15.0,-3.0685279302738078,349.99999999999994,30,1.9202107463225542e-25,1.8190259997290948e-25,dFF_tetO_8_07282021_T10processedOutput,19.389523123575156,68.10157209716068
0.25472401468678224,0.01627479942357056,0.0,,0.0,0.0,,0.0,0.14486996359481494,-49.99999999999999,29,1.0,1.0,dFF_tetO_8_08022021_T10processedOutput,2.639662354269476,50.3282886615092
0.031130368489893867,0.023066202536797874,13.0,13.0,13.0,-13.0,-13.0,-13.0,1.6341716525659449,259.29330069046307,220,1.0,1.0,dFF_tetO_9_07272021_T10processedOutput,0.9416503285233467,8.525570704464865
0.11492784210000437,0.026070988648807646,6.0,4.0,6.0,-6.0,-3.0,-6.0,4.999999999999999,46.518651341298806,227,4.470368269201658e-29,1.0735810135016536e-30,dFF_tetO_8_07282021_T10processedOutput,3.4097510391920896,49.06843796173194
0.15481925769784152,0.022617142398373674,0.0,0.0,0.0,0.0,0.0,0.0,-0.38415593052718294,-18.416900848778983,84,4.451192991181814e-43,4.095709274121662e-43,dFF_tetO_9_07272021_T10processedOutput,0.33214164287727727,21.586847638517305
0.0744728793926614,0.024532966412478912,11.0,6.0,11.0,-10.0,-6.0,-11.0,10.609327248263394,95.18970322626328,230,1.0,1.0,dFF_tetO_7_07302021_T10processedOutput,4.158633461757314,80.26675993000737
0.020820167728351945,0.025566834015246218,0.0,0.0,0.0,0.0,0.0,0.0,0.21784417520788973,-25.444547364158982,272,1.0,1.0,dFF_tetO_9_07272021_T10processedOutput,11.054110665070409,7.293960485820661
0.025835006508684748,0.01699276419453011,0.0,,0.0,0.0,,0.0,0.04640550921159848,-38.434155864141644,136,1.0,1.0,dFF_tetO_9_07302021_T10processedOutput,0.19297250795390802,15.276369035137868
0.1622528078288692,0.026196831893308296,12.0,10.0,12.0,-12.0,-10.0,-12.0,-7.267995690643438,169.4795780232046,143,0.0013443045174942167,0.001773030657332939,dFF_tetO_9_07302021_T10processedOutput,3.45307974072626,68.92326985963099
,0.02022868393256666,,0.0,,,0.0,,0.0,-31.397249607437683,260,,6.633730440219567e-09,dFF_tetO_9_07272021_T10processedOutput,5.0,0.045859164554625964
0.6603448097061839,0.0188324247286838,13.0,13.0,13.0,-12.0,-12.0,-12.0,-9.498392693928208,208.12678076922532,15,9.344834932508728e-67,8.896121370889012e-68,dFF_tetO_7_07302021_T10processedOutput,14.08347966549918,68.05819195884185
0.3940096961961032,0.010946561287449367,0.0,,0.0,0.0,,0.0,-0.38862360226665893,-35.95818548911529,15,0.020398425262507527,0.020510545678435556,dFF_tetO_8_08022021_T10processedOutput,0.3193155661903419,23.596226464701488
0.08623790776478549,0.02180470606391529,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999243,-24.258153910261193,13,1.6402243422710256e-21,1.5235615027438684e-21,dFF_tetO_8_07282021_T10processedOutput,0.5743274193361725,24.668801455770808
0.09391152672433317,0.025463617164849964,12.0,12.0,12.0,-12.0,-12.0,-12.0,0.6384045801171151,287.5609571968217,234,,4.160166007056765e-21,dFF_tetO_9_07302021_T10processedOutput,0.23893276836440178,14.649211430279491
0.23414523001419787,0.01446404664409718,13.0,5.0,13.0,-12.0,-5.0,-12.0,6.999999996997661,82.08501662640737,10,2.0556016718103286e-21,2.1070956085443906e-21,dFF_tetO_7_07302021_T10processedOutput,18.14858928265077,147.6699819616603
0.20665462438753626,0.012834132451617837,13.0,13.0,13.0,-12.0,-12.0,-12.0,13.999999999999998,251.92891090374397,74,1.228248871461702e-44,1.1252848205024743e-48,dFF_tetO_7_07302021_T10processedOutput,6.748430373401204,159.99201891806638
0.6221376879742624,0.017440370164647313,14.0,13.0,14.0,-15.0,-13.0,-15.0,7.892273583011914,176.0735156968108,146,1.8409283060634233e-88,2.7818091100847678e-92,dFF_tetO_8_07282021_T10processedOutput,7.097017971863315,61.66937086925449
0.3985257242565514,0.014309785555732032,14.0,,14.0,-15.0,,-15.0,-13.156638155050906,349.99999999999994,100,2.853511164577714e-74,4.675261378085476e-75,dFF_tetO_8_07282021_T10processedOutput,15.775960121775592,66.28625179447512
0.236515572044928,0.024336934137215046,14.0,14.0,14.0,-15.0,-14.0,-15.0,6.344452854302986,193.8829731952725,107,1.119564660472623e-65,6.783207429203038e-69,dFF_tetO_8_07282021_T10processedOutput,6.61435794135152,54.58815830014659
0.43937517503763884,0.017804740594257424,14.0,,14.0,-15.0,,-15.0,-9.733369750094813,330.41011286886044,68,1.093615145342331e-33,9.675813135398065e-34,dFF_tetO_8_07282021_T10processedOutput,27.287884783284646,101.24073043120984
0.08770062875737805,0.021729869573674357,12.0,12.0,12.0,-12.0,-12.0,-12.0,-1.235351519573743,287.8260818094294,108,0.23583465257530048,0.49372176312620863,dFF_tetO_9_07302021_T10processedOutput,5.099112010799278,14.514241850912939
0.4402593174673023,0.020043078266248123,13.0,13.0,14.0,-15.0,-15.0,-15.0,-8.635623796479953,203.68216884462052,70,8.235308466268677e-86,5.0655374078489505e-98,dFF_tetO_8_08052021_T11processedOutput,4.960068427790169,41.65951770624064
0.36095267954779636,0.020589952243656083,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999,-19.687028352218675,303,1.0,1.0,dFF_tetO_9_07302021_T10processedOutput,2.6047577865544747,21.950634225938202
0.20400983943705447,0.029666137201536665,13.0,13.0,13.0,-13.0,-13.0,-13.0,-1.0721228449595142,239.12776683123602,118,1.0,1.0,dFF_tetO_8_08022021_T10processedOutput,29.999999999999996,86.84581916634198
0.748884680256806,0.01477448862130587,6.0,3.0,7.0,-6.0,-2.0,-6.0,-2.9999999999999996,28.48101215260376,9,6.968931455660621e-78,4.3292144233687845e-78,dFF_tetO_8_08022021_T10processedOutput,5.849733886526339,70.47638203229569
0.08482278434818162,0.022452291785203003,11.0,13.0,13.0,-12.0,-12.0,-12.0,7.7441974943875245,300.3143987807354,152,8.190365146067207e-24,5.762135368518585e-24,dFF_tetO_7_07302021_T10processedOutput,10.069750334975478,5.560828760623249
0.45732077536503,0.022071910274232543,4.0,0.0,5.0,-5.0,0.0,-5.0,0.9999999999,-1.0360146664905798,140,1.0,1.0,dFF_tetO_7_07302021_T10processedOutput,29.999999997,74.42841846334214
0.0827888572564037,0.0267088882173729,12.0,10.0,12.0,-12.0,-10.0,-12.0,-1.2327803924761127,160.12899031926293,16,1.0726439552862467e-06,4.9326522012242655e-06,dFF_tetO_9_07302021_T10processedOutput,0.7131708258595592,60.18539087463588
0.19110792546037125,0.012748006445812365,,,,,,,14.999999999999998,349.99999999999983,17,3.393379026543474e-52,6.557561243664431e-53,dFF_tetO_8_07282021_T10processedOutput,14.874382507075588,26.676081793459716
0.5512776639478554,0.01774688897010587,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999999999999999,-12.719617017557267,220,1.0,1.0,dFF_tetO_9_07302021_T10processedOutput,3.661706843214411,19.689440400019752
0.053235612186532555,0.028169112693738545,12.0,12.0,12.0,-12.0,-12.0,-12.0,1.2660239992519957,296.75578167675906,110,1.0,1.0,dFF_tetO_9_07302021_T10processedOutput,4.46425361192701,13.024534534483244
0.5771407191097959,0.024046428593323864,13.0,10.0,14.0,-15.0,-13.0,-15.0,5.250609649091153,160.98339096438235,11,2.2584192789576323e-90,2.6769288758615677e-99,dFF_tetO_8_08052021_T11processedOutput,3.6623642479691054,64.39535686916395
0.0542262142678157,0.024672059568671374,8.0,7.0,9.0,-8.0,-7.0,-9.0,8.99998141167746,122.43074356800983,301,1.0,1.0,dFF_tetO_9_07302021_T10processedOutput,1.6072404592945326,15.241010128388782
0.3890037712410481,0.020380973101115515,2.0,,2.0,-2.0,,-2.0,0.9999999999999999,-32.5662415875334,201,0.12695836725772927,0.13143028606782056,dFF_tetO_7_07302021_T10processedOutput,3.515280581090537,65.70116317751132
0.10081459962116195,0.019488130186676576,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999999999,-22.960240787755712,141,1.0,1.0,dFF_tetO_7_07302021_T10processedOutput,0.5806366757409732,18.247249216761404
,0.0204289142051648,,,,,,,3.0,348.6462879279124,195,1.0,1.0,dFF_tetO_7_08052021_T10processedOutput,5.0,0.006926541755065185
,0.006888330794556266,,,,,,,0.0,-48.907293363620425,148,1.0,1.0,dFF_tetO_9_07272021_T10processedOutput,5.0,1.1021419531758068
0.6293367193788211,0.017142490419658415,4.0,0.0,4.0,-5.0,0.0,-5.0,-0.9999999999999999,-19.8726180689241,8,0.2047835640346205,0.2057543055855521,dFF_tetO_8_08022021_T10processedOutput,11.402941659477314,90.02081460313629
0.4226503599609065,0.013983653776096137,0.0,0.0,0.0,0.0,0.0,0.0,-0.563289480782949,-32.09235414311286,55,7.389058006847162e-29,7.205869281449772e-29,dFF_tetO_8_07282021_T10processedOutput,0.31267552713052094,23.961428729948658
0.2805056029270603,0.02045554081940039,9.0,4.0,9.0,-8.0,-4.0,-9.0,-1.477346183865,55.719178025333456,223,6.97753416719516e-45,3.6127277121707846e-45,dFF_tetO_8_07282021_T10processedOutput,4.268657281951344,72.49985486391118
0.28898492222329414,0.022907353679269892,10.0,4.0,11.0,-9.0,-3.0,-9.0,4.999999999999999,47.71464864047285,128,0.003882759358365026,0.004249317973974564,dFF_tetO_7_08052021_T10processedOutput,12.604427135508054,90.903469629471
0.1532952087537489,0.02049744090617277,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999,-27.801860605979847,83,1.0,1.0,dFF_tetO_9_07272021_T10processedOutput,29.999999997,15.757050724776835
0.014435437989120638,0.023182561773123663,,8.0,,,-7.0,,-2.3861632094970577,100.0360892868635,178,1.0,1.0,dFF_tetO_7_08052021_T10processedOutput,1.2435016530441514,0.7246326918218228
0.36417226401338176,0.018982522912386328,12.0,12.0,12.0,-12.0,-12.0,-12.0,12.9999999987,226.83785288914018,46,1.6870798144071093e-59,7.008617577991108e-61,dFF_tetO_9_07302021_T10processedOutput,12.800670101622357,67.05478139713381
0.2762856237929041,0.022453970422529907,14.0,,14.0,-15.0,,-15.0,-14.999999999999998,349.99999999999994,11,1.1687094871024061e-26,9.522740775818028e-27,dFF_tetO_8_07282021_T10processedOutput,26.401772805353843,91.69198957353461
0.14837805420115024,0.020779450727495784,9.0,6.0,9.0,-10.0,-6.0,-10.0,-6.999999999999999,86.95523887747063,211,0.378913143995799,0.5006945439418776,dFF_tetO_9_07272021_T10processedOutput,11.021986420642655,66.67866183235509
0.05850407195135951,0.02521977466879229,13.0,13.0,13.0,-13.0,-13.0,-13.0,-8.496844386992294,273.6290591520766,235,0.06061161821993214,0.42114646305543024,dFF_tetO_9_07272021_T10processedOutput,0.2658344262779219,13.614885964614423
0.09833395180431748,0.02369012915179545,,,,,,,9.251374930645532,349.9999999999997,99,1.0,1.0,dFF_tetO_9_07302021_T10processedOutput,29.999999999999993,23.833052796652417
0.21008180992201975,0.012259756029987757,11.0,7.0,11.0,-11.0,-7.0,-12.0,-7.999999999999999,95.07139434384972,163,6.019613787219965e-53,2.9770999001193e-59,dFF_tetO_8_07282021_T10processedOutput,3.8866407646195147,63.470208268176506
0.2033552876202405,0.017586101219022637,1.0,0.0,1.0,-1.0,0.0,-1.0,-0.9422385144873283,-26.175369817689457,109,0.004933161527634932,0.005530098691437145,dFF_tetO_8_08022021_T10processedOutput,1.3880009510648332,40.0671456344046
0.5643080549319892,0.02118225246332119,12.0,6.0,12.0,-12.0,-6.0,-12.0,6.999999999999999,89.19037619732585,42,6.575058132941005e-43,5.121430919064033e-43,dFF_tetO_8_07282021_T10processedOutput,16.318627355697995,78.34212172664017
0.05241354638467444,0.02030892007299625,,,,,,,4.262954255667918,349.99999999999994,92,6.041823755552518e-07,1.1596276844040126e-05,dFF_tetO_8_08052021_T11processedOutput,2.515520020347753,50.33232502883963
0.2727968204481306,0.01753561074164001,13.0,,13.0,-13.0,,-13.0,-14.999999999999998,349.99999999999994,34,5.082677812585438e-59,1.185296733216828e-60,dFF_tetO_8_08022021_T10processedOutput,11.40008334021458,55.2726409688676
0.10075730829141834,0.019352536241587483,15.0,14.0,15.0,-13.0,-12.0,-13.0,3.7136751048248398,184.01276437127873,137,1.0,1.0,dFF_tetO_7_08052021_T10processedOutput,27.16712991483776,68.4968504148638
0.2538369084272913,0.017230190997967774,13.0,,13.0,-13.0,,-13.0,6.191649898875333,349.99999999999994,107,7.240269670442237e-69,6.128292971078747e-73,dFF_tetO_9_07272021_T10processedOutput,5.176730756272187,76.97951605911614
0.19003939845654422,0.02198222145680334,0.0,,0.0,0.0,,0.0,0.9999999999999999,-49.99999999999999,56,1.0,1.0,dFF_tetO_8_08022021_T10processedOutput,0.8805514891448265,29.49479401252934
0.35239980227411094,0.01994482371182925,12.0,11.0,13.0,-12.0,-10.0,-12.0,-10.999999999999998,167.06496170844983,262,4.600792035164431e-44,1.7998922370720365e-44,dFF_tetO_7_07302021_T10processedOutput,15.765221654153121,42.11299478634751
0.427347590713261,0.01293053847885522,13.0,10.0,14.0,-15.0,-13.0,-15.0,4.795502680470022,160.84460457957937,65,7.471883110401044e-39,3.6688313695073186e-39,dFF_tetO_8_08052021_T11processedOutput,14.327304649324349,83.8298873229686
0.014815645619163847,0.023670275102024855,0.0,0.0,0.0,0.0,0.0,0.0,-0.9523215481940795,-13.405748035082375,27,1.0,1.0,dFF_tetO_9_07272021_T10processedOutput,1.1293284014319034,7.731850445459259
0.6352821917116322,0.013902489875805491,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999999999,-17.653941355736027,14,1.0,1.0,dFF_tetO_8_08022021_T10processedOutput,29.999999997,26.53855680429151
0.12764608475211292,0.014414577227195503,15.0,15.0,15.0,-13.0,-13.0,-13.0,4.665190733991721,294.12117540178076,151,3.6091982499452526e-32,2.3351664395667753e-36,dFF_tetO_7_08052021_T10processedOutput,3.2677482615407363,9.371732737661581
0.1510858104268324,0.01872356661457258,13.0,13.0,13.0,-13.0,-13.0,-13.0,13.999999999999986,243.5405425928476,73,1.5613648610536312e-39,1.1472234446532576e-41,dFF_tetO_9_07272021_T10processedOutput,7.741421236533214,47.98819011184299
0.09778791222209905,0.02177810165494706,10.0,9.0,10.0,-10.0,-9.0,-10.0,-2.5364576084075074,136.62216363992997,284,0.0018363977076908122,0.015208800639117021,dFF_tetO_9_07302021_T10processedOutput,1.945768905191193,21.004753158173237
0.12683009053668398,0.02245541773382807,15.0,12.0,15.0,-13.0,-10.0,-13.0,-2.174010592862518,145.34653110596327,133,1.0,1.0,dFF_tetO_7_08052021_T10processedOutput,29.999999999999996,134.53095732570984
-0.006153970998847278,0.021787757740830974,,3.0,,,-2.0,,-2.916639677622127,29.998494672197403,54,1.0,1.0,dFF_tetO_8_08022021_T10processedOutput,0.4994877395064785,0.5481042487402101
0.13553408040304238,0.02730820341733803,0.0,0.0,0.0,0.0,0.0,0.0,-0.12159457561648039,-27.982166791506845,84,0.00012882337726428863,0.00012882369961006985,dFF_tetO_9_07302021_T10processedOutput,1.4658421557003007,8.456504956082295
0.3926653797177198,0.02151649480060749,14.0,14.0,14.0,-15.0,-15.0,-15.0,2.7424604192528474,237.2645816765092,226,1.0,1.0,dFF_tetO_8_07282021_T10processedOutput,27.280652761764564,66.6615677951526
0.20026498335582593,0.0166969826197408,0.0,0.0,0.0,0.0,0.0,0.0,0.9999941180376963,-26.41302550205339,13,2.5537000591082242e-20,2.6153750946718553e-20,dFF_tetO_7_08052021_T10processedOutput,0.34418021225392686,11.732980509376842
,0.022237152602100144,,,,,,,-8.0,347.55047067274415,44,,,dFF_tetO_8_07282021_T10processedOutput,5.0,1.9292561554999352
0.06589584795494893,0.026476964703120227,2.0,0.0,3.0,-2.0,0.0,-3.0,0.9999999999999999,-13.30691579311946,295,0.35830443741098716,0.7110247822549862,dFF_tetO_7_07302021_T10processedOutput,0.8034201460872656,53.92967010378716
0.053099569296711495,0.021875458930695688,12.0,12.0,12.0,-12.0,-12.0,-12.0,-12.999999999999996,280.32681590294925,196,1.0,1.0,dFF_tetO_9_07302021_T10processedOutput,10.980782201878618,14.175138449979658
0.12051114977953759,0.01778991161450021,12.0,12.0,12.0,-12.0,-12.0,-12.0,12.9999999987,297.7746638035159,107,0.012079185787244621,0.046411140429727514,dFF_tetO_9_07302021_T10processedOutput,13.150579405730182,110.2366897198922
0.3062269036576377,0.0153743057925761,14.0,,14.0,-15.0,,-15.0,-11.132909924548759,325.4475093708645,126,2.7563805509566e-74,3.645446636524486e-77,dFF_tetO_8_07282021_T10processedOutput,9.014937767927703,66.07156719216259
0.6186077798158595,0.014807441679107799,14.0,14.0,14.0,-15.0,-15.0,-15.0,-2.45746275663347,240.26080784760072,39,1.0,1.0,dFF_tetO_8_07282021_T10processedOutput,29.999999999999996,58.81058555082087
0.8089523746055262,0.013578508655157771,14.0,14.0,14.0,-15.0,-15.0,-15.0,-9.959704344533518,221.11485196810605,9,9.477969732439303e-98,2.680951198790255e-100,dFF_tetO_8_07282021_T10processedOutput,9.696484120822058,49.367027460811634
0.07065709506936688,0.02539624298618186,0.0,,0.0,0.0,,0.0,-0.9999999999999999,-44.04629206744756,99,1.0,1.0,dFF_tetO_7_08052021_T10processedOutput,0.8132135685316746,42.12105593238998
0.1849973620551139,0.01342589543447689,13.0,13.0,13.0,-12.0,-12.0,-12.0,12.06493886631192,249.21186679197407,165,1.0,1.0,dFF_tetO_7_07302021_T10processedOutput,25.793466481784122,36.9074082019527
0.4106206793592525,0.013852300628479761,12.0,,13.0,-14.0,,-15.0,14.999999999999998,349.99999999999994,55,3.05128420180153e-62,1.1025745516023066e-62,dFF_tetO_8_08052021_T11processedOutput,18.345657561645595,60.72589613642703
0.04164420536589157,0.028196441461960056,11.0,12.0,12.0,-11.0,-12.0,-12.0,6.606307953806179,296.8932624874447,120,6.440052060546207e-05,0.3695751919592739,dFF_tetO_9_07302021_T10processedOutput,0.5041224133998996,5.863061497054757
0.08064508381942934,0.023080190308361524,8.0,8.0,9.0,-9.0,-9.0,-9.0,3.881083762075694,131.48429129565983,206,1.0,1.0,dFF_tetO_7_07302021_T10processedOutput,0.8654625936842529,15.646998874249949
0.05755734837309287,0.023498766394877937,1.0,0.0,1.0,-1.0,0.0,-1.0,-0.9999999999999999,-7.425949678354594,39,1.0,1.0,dFF_tetO_9_07302021_T10processedOutput,1.5166904581819756,20.411697337501337
0.6779779691251022,0.016853326177403868,10.0,4.0,11.0,-10.0,-4.0,-10.0,4.999999999999999,53.560534609274825,7,1.5600970547545397e-56,1.1879732162732493e-56,dFF_tetO_7_07302021_T10processedOutput,14.876845788074071,109.67098342840968
0.3228025459070963,0.02568078030510104,7.0,3.0,7.0,-6.0,-3.0,-7.0,3.9999999999999996,34.15844688291857,74,4.943018283735782e-19,5.015037650338569e-19,dFF_tetO_8_08022021_T10processedOutput,7.566380684468562,69.17996794491486
0.05016432150705888,0.029827830304080264,8.0,7.0,9.0,-9.0,-8.0,-9.0,0.937034681286856,117.82045509959548,200,1.0,1.0,dFF_tetO_7_07302021_T10processedOutput,3.293454744574622,19.967807526462465
0.01766564501970895,0.016246117547114303,0.0,0.0,0.0,0.0,0.0,0.0,2.3778076269105833e-05,-25.609939242468712,153,1.0,1.0,dFF_tetO_7_08052021_T10processedOutput,0.022608677568944607,3.9926177632141133
0.23785739871974076,0.024057230146571355,14.0,8.0,14.0,-12.0,-7.0,-12.0,1.0394839123368609,105.83306376454226,130,0.0005479848733958566,0.0006771731457980852,dFF_tetO_7_08052021_T10processedOutput,12.444255523716011,85.65032506580685
0.23717272659275235,0.018491577552616184,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999999999999999,-22.763533101430408,145,1.7883385344551713e-30,1.713709949858339e-30,dFF_tetO_7_08052021_T10processedOutput,0.505887161608747,16.0697899379826
0.36262315042494864,0.016870101864195814,,,,,,,-7.93390706224783,349.99999999999994,105,3.374413974848804e-81,3.622975398834588e-83,dFF_tetO_8_08052021_T11processedOutput,7.5913870114540165,49.65728149926312
0.1991278580480559,0.01586498555125349,0.0,0.0,0.0,0.0,0.0,0.0,0.2140372052700826,-25.274913414530275,108,0.0015440561386971265,0.001596456446230821,dFF_tetO_9_07272021_T10processedOutput,0.13518687409197383,18.445141742412062
0.23896507234026737,0.02032673509996964,13.0,11.0,13.0,-13.0,-12.0,-13.0,-7.303601760648774,169.4396926876595,122,3.126383538509004e-62,1.7293240463628472e-66,dFF_tetO_9_07272021_T10processedOutput,5.664461082643814,52.54060860346875
0.19612033278860938,0.015206534951805246,0.0,,0.0,0.0,,0.0,0.9999999999999999,-49.99999999999999,48,1.4156910097390492e-32,9.193903063124156e-33,dFF_tetO_8_08052021_T11processedOutput,1.2019694671262016,55.76461077436175
0.1919291680739367,0.023262127463794885,0.0,0.0,0.0,0.0,0.0,0.0,0.01778837954068587,-26.08872427595725,159,9.903168287792544e-22,9.437506712039385e-22,dFF_tetO_8_08052021_T11processedOutput,0.1596827917625751,25.737757893972557
