Correlation,MSE,MaxE,MaxEMean,MaxERaw,MinE,MinEMean,MinERaw,Mue,Mup,Neuron,Pval,PvalMSE,Session,Sige,Sigp
0.05246727101487268,0.03273443080138331,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999485219197488,-17.012720045418163,231,7.57441046641953e-24,8.42382750917151e-24,dFF_tetO_8_07282021_T10processedOutput,0.36993059605491074,11.246620782091401
0.05105571470330097,0.0347791749973662,13.0,13.0,13.0,-13.0,-13.0,-13.0,-13.999999999999991,217.93155212868845,85,0.0034255599849034265,0.038396811796367954,dFF_tetO_8_08022021_T10processedOutput,4.676376008627542,10.445458761326895
0.19472974949469102,0.02907126158994451,8.0,5.0,8.0,-8.0,-5.0,-8.0,-1.2247364519853405,73.78682389635263,49,7.014542593937578e-26,9.792272272049661e-29,dFF_tetO_8_08022021_T10processedOutput,2.7428162499554984,55.81136460685137
0.14182683921782893,0.03011280289394201,4.0,3.0,4.0,-5.0,-4.0,-5.0,-1.070088480534493,43.65333126219056,109,1.0,1.0,dFF_tetO_8_08052021_T11processedOutput,4.394171121534563,28.488410655092398
0.04900847934543166,0.03250063938933039,13.0,13.0,13.0,-12.0,-12.0,-12.0,8.182022247364868,234.778047754332,272,,2.053587797207554e-05,dFF_tetO_7_07302021_T10processedOutput,0.7454558478441452,9.450812302465009
0.0782848748054798,0.024789238581851825,10.0,9.0,10.0,-10.0,-9.0,-10.0,-1.6144946843679882,143.955415199305,158,2.897882418753056e-17,2.761663820628421e-20,dFF_tetO_9_07302021_T10processedOutput,0.25844471245105594,24.143282327287302
0.07139302970016789,0.0312905273430163,3.0,1.0,3.0,-3.0,-1.0,-3.0,1.9999999998,8.080858670421236,177,1.0,1.0,dFF_tetO_7_07302021_T10processedOutput,29.999999997,43.7468838574438
0.2711475468178223,0.017422736756118204,13.0,8.0,13.0,-13.0,-10.0,-13.0,8.999999999999986,141.6813823101349,55,3.143404290149074e-60,1.6889368333666962e-61,dFF_tetO_9_07272021_T10processedOutput,14.7161018920351,92.91705072386779
0.03641437935670895,0.03844702778953628,3.0,4.0,4.0,-3.0,-4.0,-4.0,-4.999999999999999,50.820012605058075,311,1.0,1.0,dFF_tetO_9_07302021_T10processedOutput,1.4046510262223217,4.4336147956713745
0.08566751880200628,0.018994875177180355,0.0,0.0,0.0,0.0,0.0,0.0,0.026489529388201243,-18.93365937751002,143,1.0,1.0,dFF_tetO_7_08052021_T10processedOutput,0.185732487318662,9.22851916720336
0.12505502404218463,0.031881205038449156,3.0,1.0,3.0,-3.0,-1.0,-4.0,-1.2965828189016886,9.85083935370775,123,7.447996982576159e-17,8.338903902717234e-17,dFF_tetO_9_07272021_T10processedOutput,1.6450891445779248,44.870170129622565
0.025467246077883192,0.01945955593583074,,14.0,,,-12.0,,-9.591284544619644,187.17644712679134,95,,0.0623160203788608,dFF_tetO_7_08052021_T10processedOutput,0.2938175598625915,0.17731352667884817
0.05124608126421836,0.03957031503645713,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999983473623997,-22.734733681293253,66,1.0,1.0,dFF_tetO_7_08052021_T10processedOutput,2.529219982103885,10.932015180984244
0.08436882927177262,0.03114413732136613,13.0,13.0,13.0,-13.0,-13.0,-13.0,-0.35237810012477444,267.67059678742953,97,1.0,1.0,dFF_tetO_9_07272021_T10processedOutput,15.827554674151967,13.096987020055897
0.20289777819776064,0.03056462406631518,13.0,,13.0,-13.0,,-13.0,14.999999999999998,349.99999999999994,36,0.007186066415942126,0.0006234758635170239,dFF_tetO_8_08022021_T10processedOutput,23.33220258885662,94.10678578461952
0.3031700299417026,0.023276637266785364,7.0,4.0,8.0,-7.0,-4.0,-8.0,-2.849090306100351,59.980545301458214,161,7.42780716137435e-65,1.1928350359647496e-65,dFF_tetO_9_07302021_T10processedOutput,4.2758128421561885,69.76762191354429
0.05035521194483482,0.029265605641826453,0.0,0.0,0.0,0.0,0.0,0.0,0.03722487917247237,-17.902914029467514,62,1.0,1.0,dFF_tetO_8_08022021_T10processedOutput,0.1626856398716959,14.050615455553041
0.22097103771236393,0.03371569935298688,3.0,1.0,3.0,-3.0,-1.0,-3.0,-1.9999999998,16.468048396639222,239,0.7613721397025692,0.7734840763263517,dFF_tetO_7_07302021_T10processedOutput,5.164021821681305,34.96498469850958
0.016550594951279085,0.03759606947200982,7.0,7.0,7.0,-7.0,-7.0,-7.0,3.2109872426505186,107.27860471454106,229,1.0,1.0,dFF_tetO_9_07272021_T10processedOutput,11.596274641936951,6.513061148094889
0.056506091816866735,0.0328974850522581,1.0,1.0,1.0,-1.0,-1.0,-2.0,-0.9552407149137107,13.3902101350327,250,1.0,1.0,dFF_tetO_9_07272021_T10processedOutput,1.373841649622787,13.160028306228059
0.06979314539799655,0.04244248915647672,12.0,12.0,12.0,-12.0,-12.0,-12.0,11.259529814912353,209.77150075002777,68,1.0,1.0,dFF_tetO_9_07302021_T10processedOutput,29.999999997,22.62712202447985
0.057929033461562016,0.035420565445794076,9.0,9.0,9.0,-9.0,-9.0,-9.0,8.919938627687266,139.84443671239526,290,0.006911535355558454,0.0593325904267624,dFF_tetO_7_07302021_T10processedOutput,2.2823587660858795,9.534370511848552
0.0009038465102410645,0.03159394841390899,,1.0,,,-1.0,,-1.602439995337847,8.987047086370076,129,0.011790479833333692,0.01176337332311898,dFF_tetO_8_08022021_T10processedOutput,2.1229426016593744,0.5480374020108992
0.4139774191842004,0.026987034678869648,14.0,14.0,14.0,-15.0,-15.0,-15.0,-10.684470406090345,253.01198343769664,29,2.9054705007169796e-86,6.612516732189106e-89,dFF_tetO_8_07282021_T10processedOutput,12.24196044936767,112.17334550134869
0.08132218470891338,0.024564475849028336,4.0,4.0,4.0,-3.0,-3.0,-4.0,1.1664642993085035,52.207250397354834,142,0.1589769360213207,0.2761794660133624,dFF_tetO_7_08052021_T10processedOutput,1.6376040442059718,10.274588081376637
0.2145564646432231,0.031401269147154326,1.0,0.0,1.0,-2.0,0.0,-2.0,0.024490088639573433,-31.684163658160656,45,4.648579709990273e-06,5.4455680767406395e-06,dFF_tetO_7_07302021_T10processedOutput,1.4205569901351534,62.99730178608934
0.16930777366002112,0.02224397228596765,,,,,,,-5.8636754588213895,349.99999999999983,71,1.1138988158934328e-76,1.4530835898451568e-81,dFF_tetO_8_07282021_T10processedOutput,4.228313651591068,38.96689734090482
0.04256288316020895,0.032586964207571005,13.0,13.0,13.0,-13.0,-13.0,-13.0,-8.417910025543447,209.92695849574363,195,0.0004800977889912517,0.01705064364963181,dFF_tetO_9_07272021_T10processedOutput,1.0144821496843146,11.6868459120207
0.3829709168717059,0.019888969549642914,14.0,13.0,14.0,-15.0,-13.0,-15.0,-9.472782180030547,172.67683563090202,85,4.9877167237640175e-90,6.61665377337171e-94,dFF_tetO_8_07282021_T10processedOutput,6.8553552693015725,45.81408514127462
,0.032049325902384664,,12.0,,,-12.0,,12.999956980463836,194.79395236812184,189,1.0,1.0,dFF_tetO_7_07302021_T10processedOutput,0.16051187012872425,0.7105998064221181
0.06297527469262332,0.030415409376921415,0.0,0.0,0.0,0.0,0.0,0.0,-0.6817708058327344,-17.14037228916811,158,1.0,1.0,dFF_tetO_8_07282021_T10processedOutput,0.3094607897426984,14.165114568448404
0.027366848042138618,0.03160197699113803,11.0,13.0,13.0,-12.0,-12.0,-12.0,1.0586393235913243,209.56205145171722,113,1.0,1.0,dFF_tetO_7_07302021_T10processedOutput,1.9138816878646239,5.279990106776092
0.403180407380544,0.018058233911533054,,,,,,,-14.999999999999998,349.9999999999999,141,3.47448450276456e-64,1.5266955071820594e-64,dFF_tetO_9_07272021_T10processedOutput,19.030114104578406,30.663726714217564
0.08022825913365242,0.03639079894639804,7.0,,7.0,-6.0,,-7.0,13.99999999997702,-49.999999995,50,1.0240204804324251e-07,0.000218697120108388,dFF_tetO_8_08022021_T10processedOutput,2.8005075943543125,154.69958456301052
0.20683972992085548,0.026008435361693005,12.0,12.0,12.0,-12.0,-12.0,-12.0,6.324677767445676,238.04584025603558,75,5.94338624999287e-61,3.2695027132205045e-65,dFF_tetO_9_07302021_T10processedOutput,5.325666864574288,42.71426409707757
0.002396309516655866,0.037964147082535524,,13.0,,,-13.0,,-10.0,235.0384867910486,79,6.9463115377158095e-06,2.2895001773199293e-10,dFF_tetO_8_08022021_T10processedOutput,5.0,0.3595614087345073
0.23512563653670326,0.01762664125664938,11.0,,13.0,-12.0,,-12.0,-14.9999999985,310.0911274940845,11,2.1943757139863447e-47,9.822879876582933e-48,dFF_tetO_7_07302021_T10processedOutput,17.554372700213236,15.662978759520264
0.34261781932396973,0.02738541056044307,5.0,4.0,5.0,-5.0,-4.0,-5.0,4.999999999999999,52.88921087132524,28,2.0209639259518122e-21,1.9680690171585947e-21,dFF_tetO_9_07302021_T10processedOutput,8.751553420676286,28.815107860618095
0.15046226784987476,0.018454905454053393,13.0,13.0,13.0,-12.0,-12.0,-12.0,6.626578799033034,218.80929999373473,219,5.059686971891747e-47,8.827548724187491e-59,dFF_tetO_7_07302021_T10processedOutput,5.9182341206863525,72.80763743187828
-0.024125992296170518,0.03134198802691504,9.0,5.0,10.0,-9.0,-4.0,-10.0,-1.0,66.08171829939164,177,1.0,1.0,dFF_tetO_9_07302021_T10processedOutput,0.23535030627648457,89.60482436374157
0.028196665846963193,0.03606255940139172,14.0,14.0,14.0,-12.0,-15.0,-15.0,1.0847461555683373,281.4330851969975,147,1.0,1.0,dFF_tetO_8_07282021_T10processedOutput,0.15675129378723515,5.731986858147541
0.012579509637308547,0.03284820380738116,0.0,0.0,0.0,0.0,0.0,0.0,-0.03943886106222992,-7.570588061617992,142,3.2037335721453803e-38,3.169111244362252e-38,dFF_tetO_9_07272021_T10processedOutput,0.18593159004895568,5.989913974069523
0.16449392955121733,0.02947930870569027,7.0,6.0,8.0,-8.0,-6.0,-9.0,-6.999999999999999,82.05948622926711,176,4.249157200811711e-42,8.3677028350101e-43,dFF_tetO_9_07272021_T10processedOutput,7.876645550182861,53.51009533621829
0.0570397370136862,0.04192112662038128,4.0,0.0,4.0,-4.0,0.0,-4.0,-0.05831143059038847,0.7675497462689331,320,5.203796917819966e-19,3.5506708856014142e-19,dFF_tetO_9_07302021_T10processedOutput,0.12667302667228986,61.94949342350664
0.016218148897210634,0.03975443873719487,15.0,15.0,15.0,-13.0,-13.0,-13.0,-13.999999999999998,270.82264834306704,197,1.0,1.0,dFF_tetO_7_08052021_T10processedOutput,15.012582919690026,3.4936819321713783
0.01909929143914849,0.034700402750345014,,7.0,,,-7.0,,-3.0529938596208614,110.04543213353512,244,1.0,1.0,dFF_tetO_8_07282021_T10processedOutput,1.2911569257730044,1.2597476447543394
0.021608662595795153,0.037549822535633354,12.0,12.0,14.0,-14.0,-15.0,-15.0,-4.6583373033896995,187.05165553710853,173,1.0,1.0,dFF_tetO_8_08052021_T11processedOutput,1.8508208497924645,6.5815881081585115
0.037433700134760314,0.024631208980777725,3.0,3.0,3.0,-3.0,-4.0,-4.0,-2.464798852269825,38.70096563811901,184,1.0,1.0,dFF_tetO_8_08052021_T11processedOutput,0.27759100093593136,7.249918018630057
0.04150795980564513,0.03721989793146163,7.0,6.0,7.0,-6.0,-5.0,-6.0,6.999999999999999,85.79582770845748,40,0.10807580594711114,0.6160360958284994,dFF_tetO_7_08052021_T10processedOutput,2.428457169381894,12.623153129574296
0.27668965364746223,0.026229474208715176,11.0,6.0,11.0,-10.0,-6.0,-10.0,5.421209230075915,89.21414999529169,76,3.2736018016675945e-23,1.3981627101455023e-25,dFF_tetO_8_08022021_T10processedOutput,9.401669903743796,77.25928435060186
0.05875482904141938,0.026770362305056163,5.0,6.0,6.0,-5.0,-6.0,-6.0,-2.960178746634492,83.09140859440463,112,1.941165122425075e-07,2.954187185509232e-06,dFF_tetO_7_07302021_T10processedOutput,0.4560278894363752,7.586821120479723
0.363690303978931,0.023604438179932373,2.0,2.0,3.0,-3.0,-2.0,-3.0,0.9681303322937855,28.561043113460844,16,1.0,1.0,dFF_tetO_9_07272021_T10processedOutput,5.255305794052901,18.440450463290478
0.05274107584567904,0.03117111241576954,9.0,9.0,10.0,-9.0,-9.0,-10.0,2.047745486212381,146.8302437517046,187,1.0,1.0,dFF_tetO_9_07302021_T10processedOutput,0.6161686997930693,7.733821032397278
0.03389139093568885,0.032431723796400636,13.0,13.0,13.0,-13.0,-13.0,-13.0,9.546006437064436,214.47403735179512,115,1.0,1.0,dFF_tetO_8_08022021_T10processedOutput,0.2794330123514018,12.880769570515946
-0.0250429344887948,0.040214680150612366,,0.0,,,0.0,,0.0,-25.03237205813883,46,4.477317851976587e-06,1.0,dFF_tetO_9_07272021_T10processedOutput,5.0,0.3384800037179619
0.21295274719600416,0.029092100654418546,13.0,7.0,14.0,-12.0,-6.0,-12.0,-6.382199681149566,94.2125385712779,47,1.0,1.0,dFF_tetO_7_08052021_T10processedOutput,29.999999997,92.3763754692228
0.10251057372609837,0.041772235048372644,,,,,,,-7.441727170686678,349.99999999999994,91,6.4358678497519e-37,8.396966618996799e-38,dFF_tetO_9_07272021_T10processedOutput,7.497948202010071,38.72421331337426
0.10139849499901926,0.029302636779858286,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999999999,-19.318068561829424,288,1.0,1.0,dFF_tetO_9_07302021_T10processedOutput,29.999999997,23.813072071378567
0.1372344766677303,0.005883066817617908,13.0,,13.0,-13.0,,-13.0,5.228823991705659,349.99999999999994,109,2.9403613311697786e-42,7.818804069230732e-44,dFF_tetO_9_07272021_T10processedOutput,4.9268027773766345,81.34936696550695
0.6248514917905973,0.02049034690219869,4.0,2.0,4.0,-3.0,-2.0,-4.0,2.2937291819512478,27.570480966289836,62,1.0,1.0,dFF_tetO_8_07282021_T10processedOutput,11.997617847084806,32.87561904062168
0.3372699611726231,0.026411037001480217,2.0,1.0,2.0,-2.0,-1.0,-2.0,-0.543646871559918,7.868273605921559,119,0.028226851677047783,0.02880419667653927,dFF_tetO_8_08052021_T11processedOutput,2.281480922190767,21.267403001274356
0.6629913746093233,0.016702710988988467,2.0,1.0,2.0,-2.0,-1.0,-2.0,1.9999999998,19.10440396405304,3,5.34007346421536e-10,5.413954350234968e-10,dFF_tetO_9_07302021_T10processedOutput,6.226804212135144,20.270881019971707
0.25862226275794914,0.03302309622079426,13.0,12.0,13.0,-13.0,-12.0,-13.0,-12.999999999999998,174.72877898929787,58,9.04744672068762e-19,9.908807408814617e-27,dFF_tetO_8_08022021_T10processedOutput,16.475768511915472,96.51367703415283
0.052963889254518615,0.03663421922784828,12.0,12.0,13.0,-11.0,-11.0,-11.0,-4.09523740455647,156.95669662604416,169,1.0,1.0,dFF_tetO_7_08052021_T10processedOutput,3.703195289025972,11.08464136479733
0.05292759358224394,0.032329898700159065,12.0,14.0,14.0,-15.0,-15.0,-15.0,3.708775672476512,187.90836992733455,108,1.2762748243678516e-13,2.1934095580330205e-13,dFF_tetO_8_08052021_T11processedOutput,0.737536772003076,14.424053727361278
0.022029685186941417,0.033190339589549145,0.0,0.0,0.0,0.0,0.0,0.0,-0.9996615047261684,-0.014128672572013749,73,2.783597856467687e-07,2.7914368150609087e-07,dFF_tetO_7_07302021_T10processedOutput,1.821940467255537,3.560896677661183
0.03303642548713028,0.032844410395951866,,,,,,,1.9868295426268763,313.68688138630495,242,1.0,1.0,dFF_tetO_7_07302021_T10processedOutput,3.578846683526267,10.675090479655891
0.02053783791424862,0.03629045911964904,,11.0,,,-13.0,,10.074542843623835,165.10412479626007,84,1.0,1.0,dFF_tetO_8_08052021_T11processedOutput,0.08147924768923541,1.129315885593954
0.4606766328252101,0.027076566183203647,2.0,1.0,2.0,-2.0,-1.0,-2.0,-1.9999999998,13.779329754592839,78,8.39126697503232e-38,8.170092366192813e-38,dFF_tetO_9_07272021_T10processedOutput,4.404963123626751,21.394335543819434
0.025668542705802197,0.027462207282911665,15.0,15.0,15.0,-13.0,-13.0,-13.0,-13.9999999986,250.9177738397927,111,1.0,1.0,dFF_tetO_7_08052021_T10processedOutput,19.05149074775193,4.1804781583984125
0.07387020788307566,0.02312699023572902,0.0,0.0,0.0,0.0,0.0,0.0,0.4320493870516936,-23.029462877321627,54,1.0,1.0,dFF_tetO_8_08052021_T11processedOutput,0.34491136509380593,31.24393109250312
,0.03347940713133792,,,,,,,-0.9999999999,-49.383946782453364,97,,6.633730440219567e-09,dFF_tetO_7_08052021_T10processedOutput,5.0,0.0008467543046736248
0.05091962543671825,0.041111681131574214,10.0,7.0,10.0,-10.0,-7.0,-10.0,-1.500791315399331,114.27051438132408,97,0.00020889697973477172,0.0010836447606115149,dFF_tetO_9_07302021_T10processedOutput,0.25820900096829746,44.79064226784839
0.11908855082369799,0.03301593409990137,11.0,4.0,12.0,-12.0,-5.0,-13.0,4.999999999999968,76.12284679090683,170,1.733484875120083e-14,1.5694274795819735e-16,dFF_tetO_9_07272021_T10processedOutput,9.496439194525268,113.49207668774312
0.3519770697045562,0.025873453137646125,4.0,3.0,4.0,-4.0,-3.0,-4.0,3.9999999996,35.5176338130725,182,1.0,1.0,dFF_tetO_7_07302021_T10processedOutput,29.999999997,29.191185320901475
0.040253487653882564,0.03380862926411766,6.0,4.0,7.0,-6.0,-4.0,-7.0,-0.8533713921619182,56.81211689205074,264,1.0,1.0,dFF_tetO_7_07302021_T10processedOutput,3.8995965716308736,51.09362226989143
0.03682551916977397,0.034524981542472744,11.0,12.0,12.0,-11.0,-12.0,-12.0,-0.27702357305026326,293.30491838175146,264,1.0,1.0,dFF_tetO_9_07302021_T10processedOutput,3.3627985492946677,4.220107475778053
